params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_random_state,param_shuffle,param_verbose,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0286035835743,0.00239568948746,-4.38162540797e+11,-4.35203886406e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,none,76,False,12,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.00500268100166,0.000246613502862,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0283655822277,0.00337073206902,-4.38162540797e+11,-4.35203886406e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,none,76,False,4,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.00461542089612,0.00158754675411,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0417585074902,0.00431841611862,-4.90686578199e+11,-4.97522989329e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,True,12,903,-3.95338646825e+11,-3.60961474237e+11,-2.18927771873e+11,-2.15317553821e+11,-5.93996833988e+11,-6.71356119739e+11,-5.46962200995e+11,-5.07247903321e+11,-5.76653757137e+11,-6.40347722647e+11,-6.28663824197e+11,-5.39922340319e+11,-6.54796392654e+11,-7.55499698753e+11,-3.10153197922e+11,-2.89531101797e+11,0.0115497650653,0.00334656883531,1.51135882721e+11,1.80489163009e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0465922653675,0.00242200493813,-4.90686578199e+11,-4.97522989329e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,True,4,903,-3.95338646825e+11,-3.60961474237e+11,-2.18927771873e+11,-2.15317553821e+11,-5.93996833988e+11,-6.71356119739e+11,-5.46962200995e+11,-5.07247903321e+11,-5.76653757137e+11,-6.40347722647e+11,-6.28663824197e+11,-5.39922340319e+11,-6.54796392654e+11,-7.55499698753e+11,-3.10153197922e+11,-2.89531101797e+11,0.0322935960212,0.00039489215596,1.51135882721e+11,1.80489163009e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0330843925476,0.00329864025116,-4.85065507182e+11,-4.88708457064e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,False,12,895,-5.06059777194e+11,-4.6015486623e+11,-4.32878057086e+11,-4.26952418808e+11,-5.15021244224e+11,-5.83113343791e+11,-4.42744124576e+11,-4.07526080741e+11,-6.66505216685e+11,-7.68503314234e+11,-6.394905782e+11,-5.40603625478e+11,-4.68547971718e+11,-5.32501364878e+11,-2.09277087771e+11,-1.90312642353e+11,0.0100758110586,0.00130855304637,1.31791638074e+11,1.54946816799e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0328278839588,0.00290003418922,-4.85065507182e+11,-4.88708457064e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,False,4,895,-5.06059777194e+11,-4.6015486623e+11,-4.32878057086e+11,-4.26952418808e+11,-5.15021244224e+11,-5.83113343791e+11,-4.42744124576e+11,-4.07526080741e+11,-6.66505216685e+11,-7.68503314234e+11,-6.394905782e+11,-5.40603625478e+11,-4.68547971718e+11,-5.32501364878e+11,-2.09277087771e+11,-1.90312642353e+11,0.00641577846622,0.000757498074485,1.31791638074e+11,1.54946816799e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0376040041447,0.00311011075974,-4.46632690258e+11,-4.36267790669e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,True,12,883,-5.23547491839e+11,-4.7666365602e+11,-6.28434627081e+11,-6.21438914712e+11,-3.97598571353e+11,-4.4853856561e+11,-5.0425487052e+11,-4.66940750796e+11,-84370283149.4,-92468886588.8,-3.99279626184e+11,-3.43957840639e+11,-3.6645650096e+11,-4.2234204791e+11,-6.69119550978e+11,-6.17791663077e+11,0.0082242429014,0.00129317544305,1.71061933307e+11,1.56873846372e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0352475345135,0.00309532880783,-4.46632690258e+11,-4.36267790669e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,True,4,883,-5.23547491839e+11,-4.7666365602e+11,-6.28434627081e+11,-6.21438914712e+11,-3.97598571353e+11,-4.4853856561e+11,-5.0425487052e+11,-4.66940750796e+11,-84370283149.4,-92468886588.8,-3.99279626184e+11,-3.43957840639e+11,-3.6645650096e+11,-4.2234204791e+11,-6.69119550978e+11,-6.17791663077e+11,0.0104194310846,0.000781364404147,1.71061933307e+11,1.56873846372e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0300128757954,0.00289565324783,-4.85065507182e+11,-4.88708457064e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,False,12,895,-5.06059777194e+11,-4.6015486623e+11,-4.32878057086e+11,-4.26952418808e+11,-5.15021244224e+11,-5.83113343791e+11,-4.42744124576e+11,-4.07526080741e+11,-6.66505216685e+11,-7.68503314234e+11,-6.394905782e+11,-5.40603625478e+11,-4.68547971718e+11,-5.32501364878e+11,-2.09277087771e+11,-1.90312642353e+11,0.00338888970199,0.000783741134175,1.31791638074e+11,1.54946816799e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0324257314205,0.00398328900337,-4.85065507182e+11,-4.88708457064e+11,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,False,4,895,-5.06059777194e+11,-4.6015486623e+11,-4.32878057086e+11,-4.26952418808e+11,-5.15021244224e+11,-5.83113343791e+11,-4.42744124576e+11,-4.07526080741e+11,-6.66505216685e+11,-7.68503314234e+11,-6.394905782e+11,-5.40603625478e+11,-4.68547971718e+11,-5.32501364878e+11,-2.09277087771e+11,-1.90312642353e+11,0.00354371828922,0.00187108118639,1.31791638074e+11,1.54946816799e+11
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0295070707798,0.0033555328846,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00823277356092,0.00147567818544,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0284268558025,0.00258964300156,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0054309802462,0.000689054831765,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0263746380806,0.00262296199799,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00605782666515,0.00058301934046,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0299414098263,0.00330206751823,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00917108272546,0.00144401463729,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0369149744511,0.00298476219177,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0187464661194,0.00178348013329,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0287790596485,0.0023518204689,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00552890723871,0.000562912611313,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0248512327671,0.00240164995193,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00433136019382,0.000388542956867,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0273031294346,0.00302997231483,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00881727809448,0.000688231611305,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0294117331505,0.00255826115608,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00346723457347,0.000336283456662,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0320736169815,0.00331938266754,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00529079002968,0.00129252347716,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0319666862488,0.0037507712841,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00768252634699,0.00161103658054,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0298157930374,0.00327384471893,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00844074531695,0.00125961789419,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0323666036129,0.00339356064796,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0132641478305,0.00131625815719,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0299409031868,0.00285738706589,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00590208320477,0.00158934117964,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0306211709976,0.00249040126801,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00730575105732,0.000391604493919,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0284041762352,0.00330698490143,-5.69450154207,-5.64506287896,1.0000000000000001e-05,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00327500636554,0.00232781828245,0.493237082979,0.0716212521556
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0338768959045,0.00337272882462,-2826083507.8,-2784891865.3,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,56,True,12,727,-3202526618.73,-2920307893.87,-568486443.703,-557733285.287,-1392071186.57,-1570817115.98,-3728163803.16,-3430192309.08,-3121110862.25,-3494737876.31,-4635553951.52,-3950924163.67,-3769086956.06,-4333284530.16,-2191668240.45,-2021137748.08,0.00665406206009,0.00182810058531,1263010133.46,1210026646.27
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0363824665546,0.00336337089539,-2826083507.8,-2784891865.3,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,56,True,4,727,-3202526618.73,-2920307893.87,-568486443.703,-557733285.287,-1392071186.57,-1570817115.98,-3728163803.16,-3430192309.08,-3121110862.25,-3494737876.31,-4635553951.52,-3950924163.67,-3769086956.06,-4333284530.16,-2191668240.45,-2021137748.08,0.0114593002476,0.00135148266608,1263010133.46,1210026646.27
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0337700247765,0.00518772006035,-1475901719.46,-1491773286.82,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,56,False,12,673,-1968545533.42,-1791729404.96,-1961612950.31,-1939979837.92,-1811920854.83,-2047584304.94,-1608032292.44,-1472465930.97,-614394868.775,-678736603.637,-1244857440.2,-1081282746.16,-2396713398.98,-2736756623.21,-201136416.703,-185650842.758,0.0112170042433,0.00259723600297,696192943.252,765313001.822
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0283078551292,0.0035685300827,-1475901719.46,-1491773286.82,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,56,False,4,673,-1968545533.42,-1791729404.96,-1961612950.31,-1939979837.92,-1811920854.83,-2047584304.94,-1608032292.44,-1472465930.97,-614394868.775,-678736603.637,-1244857440.2,-1081282746.16,-2396713398.98,-2736756623.21,-201136416.703,-185650842.758,0.00524474485436,0.001870227829,696192943.252,765313001.822
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0329211652279,0.00282084941864,-2201013092.09,-2171662743.66,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,76,True,12,699,-2899905116.62,-2645912203.19,-2997862640.62,-2956929210.09,-2414740074.11,-2720319660.29,-783348936.886,-724100027.314,-2242416667.25,-2491636150.35,-4098582815.06,-3493653457.39,-1407157669.49,-1620897731.69,-764090816.663,-719853508.953,0.00709216456075,0.000859299597253,1088365018.73,968191147.427
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0395669043064,0.00281646847725,-2201013092.09,-2171662743.66,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,76,True,4,699,-2899905116.62,-2645912203.19,-2997862640.62,-2956929210.09,-2414740074.11,-2720319660.29,-783348936.886,-724100027.314,-2242416667.25,-2491636150.35,-4098582815.06,-3493653457.39,-1407157669.49,-1620897731.69,-764090816.663,-719853508.953,0.0262016211859,0.000976151143041,1088365018.73,968191147.427
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0329513549805,0.00335022807121,-1475901719.46,-1491773286.82,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,76,False,12,673,-1968545533.42,-1791729404.96,-1961612950.31,-1939979837.92,-1811920854.83,-2047584304.94,-1608032292.44,-1472465930.97,-614394868.775,-678736603.637,-1244857440.2,-1081282746.16,-2396713398.98,-2736756623.21,-201136416.703,-185650842.758,0.00615232261947,0.00168041518425,696192943.252,765313001.822
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0321832299232,0.00365149974823,-1475901719.46,-1491773286.82,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,none,76,False,4,673,-1968545533.42,-1791729404.96,-1961612950.31,-1939979837.92,-1811920854.83,-2047584304.94,-1608032292.44,-1472465930.97,-614394868.775,-678736603.637,-1244857440.2,-1081282746.16,-2396713398.98,-2736756623.21,-201136416.703,-185650842.758,0.00492851805264,0.00136896205391,696192943.252,765313001.822
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 1.0000000000000001e-05}",0.0361348390579,0.00379902124405,-2993255737.3,-2956897680.73,1.0000000000000001e-05,10.00001,False,0.10000000000000001,invscaling,huber,elasticnet,56,True,12,735,-3493141667.25,-3184818048.01,-782530740.301,-768044194.413,-2566799552.86,-2897410101.83,-4716216148.62,-4346336845.81,-2781130786.52,-3097514579.99,-4254122737.9,-3643084716.13,-3334798180.08,-3842059360.26,-2017306084.83,-1875913599.39,0.00782029195452,0.00173419686318,1172153998.2,1073532183.19
