,year,month,day,hour,airtemp(C),dewpoint(C),windspeed(m/s),skycoverage(code),1h-prec(mm),6h-prec(mm)
5260,2017,8,8,6,183,183,31,8,-1,5
5261,2017,8,8,7,189,183,31,-9999,-1,-9999
5262,2017,8,8,8,189,183,21,-9999,0,-9999
5263,2017,8,8,9,189,183,15,8,0,-9999
5264,2017,8,8,10,194,183,21,-9999,0,-9999
5265,2017,8,8,11,200,183,31,-9999,0,-9999
5266,2017,8,8,12,194,183,36,8,0,-1
5267,2017,8,8,13,194,183,26,-9999,-1,-9999
5268,2017,8,8,14,206,167,67,-9999,0,-9999
5269,2017,8,8,15,211,167,51,8,0,-9999
5270,2017,8,8,16,222,167,51,-9999,0,-9999
5271,2017,8,8,17,239,161,67,-9999,0,-9999
5272,2017,8,8,18,250,161,57,6,0,0
5273,2017,8,8,19,256,161,36,-9999,0,-9999
5274,2017,8,8,20,261,156,31,-9999,0,-9999
5275,2017,8,8,21,261,150,31,6,0,-9999
5276,2017,8,8,22,261,156,21,-9999,0,-9999
5277,2017,8,8,23,267,150,26,-9999,0,-9999
5278,2017,8,9,0,256,144,21,6,0,-9999
5279,2017,8,9,1,250,156,15,4,0,-9999
5280,2017,8,9,2,250,150,26,4,0,-9999
5281,2017,8,9,3,244,156,15,4,0,-9999
5282,2017,8,9,4,244,161,36,2,0,-9999
5283,2017,8,9,5,233,161,31,2,0,-9999
5284,2017,8,9,6,228,161,26,0,0,-9999
5285,2017,8,9,7,217,156,21,0,0,-9999
5286,2017,8,9,8,217,156,21,0,0,-9999
5287,2017,8,9,9,206,161,15,0,0,-9999
5288,2017,8,9,10,200,172,0,2,0,-9999
5289,2017,8,9,11,211,150,26,2,0,-9999
5290,2017,8,9,12,222,150,0,2,0,-9999
5291,2017,8,9,13,239,139,21,2,0,-9999
5292,2017,8,9,14,244,128,21,2,0,-9999
5293,2017,8,9,15,261,122,36,2,0,-9999
5294,2017,8,9,16,267,122,26,2,0,-9999
5295,2017,8,9,17,272,139,15,2,0,-9999
5296,2017,8,9,18,278,139,26,2,0,-9999
5297,2017,8,9,19,289,133,31,2,0,-9999
5298,2017,8,9,20,283,144,57,4,0,-9999
5299,2017,8,9,21,283,150,57,2,0,-9999
5300,2017,8,9,22,272,161,57,2,0,-9999
5301,2017,8,9,23,261,150,46,4,0,-9999
5302,2017,8,10,0,256,144,36,4,0,-9999
5303,2017,8,10,1,250,144,46,2,0,-9999
5304,2017,8,10,2,244,150,36,2,0,-9999
5305,2017,8,10,3,244,161,21,0,0,-9999
5306,2017,8,10,4,239,156,31,4,0,-9999
5307,2017,8,10,5,239,161,31,4,0,-9999
5308,2017,8,10,6,233,156,31,4,0,-9999
5309,2017,8,10,7,233,156,31,2,0,-9999
5310,2017,8,10,8,222,161,21,2,0,-9999
5311,2017,8,10,9,222,167,15,2,0,-9999
5312,2017,8,10,10,217,167,0,2,0,-9999
5313,2017,8,10,11,228,172,0,0,0,-9999
5314,2017,8,10,12,233,172,0,0,0,-9999
5315,2017,8,10,13,244,178,15,0,0,-9999
5316,2017,8,10,14,267,172,21,2,0,-9999
5317,2017,8,10,15,272,161,31,2,0,-9999
5318,2017,8,10,16,278,156,36,4,0,-9999
5319,2017,8,10,17,289,161,0,-9999,0,-9999
5320,2017,8,10,18,294,150,46,4,0,-9999
5321,2017,8,10,19,289,150,62,4,0,-9999
5322,2017,8,10,20,283,167,57,4,0,-9999
5323,2017,8,10,21,272,156,72,4,0,-9999
5324,2017,8,10,22,261,161,51,-9999,0,-9999
5325,2017,8,10,23,256,167,46,-9999,0,-9999
5326,2017,8,11,0,244,150,51,6,0,-9999
5327,2017,8,11,1,244,161,36,-9999,0,-9999
5328,2017,8,11,2,239,156,36,-9999,0,-9999
5329,2017,8,11,3,233,156,31,4,0,-9999
5330,2017,8,11,4,228,161,31,4,0,-9999
5331,2017,8,11,5,228,167,26,4,0,-9999
5332,2017,8,11,6,228,167,36,6,0,-9999
5333,2017,8,11,7,228,161,26,-9999,0,-9999
5334,2017,8,11,8,228,139,26,-9999,0,-9999
5335,2017,8,11,9,222,144,15,6,0,-9999
5336,2017,8,11,10,222,144,21,2,0,-9999
5337,2017,8,11,11,222,150,36,2,0,-9999
5338,2017,8,11,12,233,156,31,2,0,-9999
5339,2017,8,11,13,244,161,26,2,0,-9999
5340,2017,8,11,14,256,161,21,-9999,0,-9999
5341,2017,8,11,15,261,161,31,6,0,-9999
5342,2017,8,11,16,267,161,51,-9999,0,-9999
5343,2017,8,11,17,272,150,62,-9999,0,-9999
5344,2017,8,11,18,267,150,46,8,0,-9999
5345,2017,8,11,19,267,150,67,-9999,0,-9999
5346,2017,8,11,20,267,172,57,-9999,0,-9999
5347,2017,8,11,21,256,167,67,8,0,-9999
5348,2017,8,11,22,256,161,62,-9999,0,-9999
5349,2017,8,11,23,244,161,57,-9999,0,-9999
5350,2017,8,12,0,239,178,57,6,0,-9999
5351,2017,8,12,1,239,183,62,-9999,-1,-9999
5352,2017,8,12,2,228,206,36,-9999,3,-9999
5353,2017,8,12,3,228,194,57,8,-1,-9999
5354,2017,8,12,4,228,189,36,-9999,0,-9999
5355,2017,8,12,5,228,189,31,-9999,0,-9999
5356,2017,8,12,6,217,167,15,8,-1,3
5357,2017,8,12,7,189,167,0,-9999,38,-9999
5358,2017,8,12,8,183,172,31,-9999,3,-9999
5359,2017,8,12,9,189,183,31,8,-1,-9999
5360,2017,8,12,10,189,172,0,-9999,-1,-9999
5361,2017,8,12,11,189,172,26,-9999,0,-9999
5362,2017,8,12,12,194,172,0,6,0,40
5363,2017,8,12,13,200,172,21,-9999,0,-9999
5364,2017,8,12,14,211,178,31,-9999,0,-9999
5365,2017,8,12,15,222,183,0,6,0,-9999
5366,2017,8,12,16,233,189,36,-9999,0,-9999
5367,2017,8,12,17,239,189,36,-9999,0,-9999
5368,2017,8,12,18,244,194,46,6,0,-9999
5369,2017,8,12,19,244,200,26,-9999,0,-9999
5370,2017,8,12,20,250,194,15,-9999,0,-9999
5371,2017,8,12,21,244,206,41,8,0,-9999
5372,2017,8,12,22,250,211,36,-9999,0,-9999
5373,2017,8,12,23,239,211,41,-9999,0,-9999
5374,2017,8,13,0,233,211,26,6,0,-9999
5375,2017,8,13,1,233,217,62,-9999,0,-9999
5376,2017,8,13,2,233,222,67,-9999,0,-9999
5377,2017,8,13,3,233,222,46,4,0,-9999
5378,2017,8,13,4,239,217,41,-9999,0,-9999
5379,2017,8,13,5,233,217,36,4,0,-9999
5380,2017,8,13,6,233,222,21,6,0,-9999
5381,2017,8,13,7,233,222,26,-9999,0,-9999
5382,2017,8,13,8,233,217,31,-9999,0,-9999
5383,2017,8,13,9,228,217,21,6,0,-9999
5384,2017,8,13,10,228,211,46,4,0,-9999
5385,2017,8,13,11,222,200,21,4,0,-9999
5386,2017,8,13,12,233,189,46,2,0,-9999
5387,2017,8,13,13,239,178,51,2,0,-9999
5388,2017,8,13,14,250,178,46,2,0,-9999
5389,2017,8,13,15,261,172,51,4,0,-9999
5390,2017,8,13,16,267,172,46,4,0,-9999
5391,2017,8,13,17,272,167,62,4,0,-9999
5392,2017,8,13,18,278,161,36,4,0,-9999
5393,2017,8,13,19,283,156,46,4,0,-9999
5394,2017,8,13,20,283,156,46,4,0,-9999
5395,2017,8,13,21,283,167,57,6,0,-9999
5396,2017,8,13,22,278,156,41,-9999,0,-9999
5397,2017,8,13,23,278,156,36,-9999,0,-9999
5398,2017,8,14,0,267,161,26,6,0,-9999
5399,2017,8,14,1,267,167,26,-9999,0,-9999
5400,2017,8,14,2,261,172,36,4,0,-9999
5401,2017,8,14,3,256,167,31,4,0,-9999
5402,2017,8,14,4,250,167,0,2,0,-9999
5403,2017,8,14,5,239,194,15,2,0,-9999
5404,2017,8,14,6,233,200,15,2,0,-9999
5405,2017,8,14,7,233,189,15,2,0,-9999
5406,2017,8,14,8,222,206,21,2,0,-9999
5407,2017,8,14,9,217,183,26,4,0,-9999
5408,2017,8,14,10,217,178,31,-9999,0,-9999
5409,2017,8,14,11,217,183,31,-9999,0,-9999
5410,2017,8,14,12,222,178,31,6,0,-9999
5411,2017,8,14,13,233,189,31,-9999,0,-9999
5412,2017,8,14,14,244,189,41,-9999,0,-9999
5413,2017,8,14,15,244,189,41,8,0,-9999
5414,2017,8,14,16,256,189,46,-9999,0,-9999
5415,2017,8,14,17,267,161,51,-9999,0,-9999
5416,2017,8,14,18,272,167,26,8,0,-9999
5417,2017,8,14,19,272,156,21,-9999,0,-9999
5418,2017,8,14,20,272,172,36,-9999,0,-9999
5419,2017,8,14,21,267,167,46,8,0,-9999
5420,2017,8,14,22,261,178,36,-9999,0,-9999
5421,2017,8,14,23,256,178,36,-9999,0,-9999
5422,2017,8,15,0,250,200,41,8,0,-9999
5423,2017,8,15,1,244,211,46,-9999,0,-9999
5424,2017,8,15,2,244,200,36,-9999,0,-9999
5425,2017,8,15,3,244,206,31,6,0,-9999
5426,2017,8,15,4,239,206,26,-9999,0,-9999
5427,2017,8,15,5,239,200,21,-9999,-1,-9999
5428,2017,8,15,6,239,189,31,8,0,-1
5429,2017,8,15,7,222,189,41,-9999,13,-9999
5430,2017,8,15,8,206,200,26,-9999,58,-9999
5431,2017,8,15,9,206,200,15,8,8,-9999
5432,2017,8,15,10,206,189,0,-9999,3,-9999
5433,2017,8,15,11,211,194,21,-9999,0,-9999
5434,2017,8,15,12,217,200,15,-9999,0,81
5435,2017,8,15,13,222,200,0,-9999,0,-9999
5436,2017,8,15,14,228,200,21,-9999,0,-9999
5437,2017,8,15,15,228,206,21,8,0,-9999
5438,2017,8,15,16,239,211,26,-9999,-1,-9999
5439,2017,8,15,17,233,206,41,-9999,-1,-9999
5440,2017,8,15,18,228,217,41,-9999,3,3
5441,2017,8,15,19,222,217,36,-9999,23,-9999
5442,2017,8,15,20,228,217,31,-9999,5,-9999
5443,2017,8,15,21,233,222,26,8,0,-9999
5444,2017,8,15,22,233,222,31,-9999,0,-9999
5445,2017,8,15,23,228,222,41,-9999,-1,-9999
5446,2017,8,16,0,228,217,36,8,-1,30
5447,2017,8,16,1,228,217,26,-9999,0,-9999
5448,2017,8,16,2,228,217,0,-9999,0,-9999
5449,2017,8,16,3,228,217,0,8,0,-9999
5450,2017,8,16,4,228,217,21,-9999,0,-9999
5451,2017,8,16,5,222,217,0,-9999,0,-9999
5452,2017,8,16,6,222,217,21,6,0,-9999
5453,2017,8,16,7,222,217,15,-9999,0,-9999
5454,2017,8,16,8,222,217,15,-9999,0,-9999
5455,2017,8,16,9,217,211,41,6,0,-9999
5456,2017,8,16,10,217,206,36,4,0,-9999
5457,2017,8,16,11,217,206,31,2,0,-9999
5458,2017,8,16,12,228,200,36,2,0,-9999
5459,2017,8,16,13,239,189,31,2,0,-9999
5460,2017,8,16,14,250,189,46,2,0,-9999
5461,2017,8,16,15,267,178,36,2,0,-9999
5462,2017,8,16,16,278,183,36,4,0,-9999
5463,2017,8,16,17,289,172,41,-9999,0,-9999
5464,2017,8,16,18,289,172,21,6,0,-9999
5465,2017,8,16,19,289,172,31,-9999,0,-9999
5466,2017,8,16,20,289,172,31,-9999,0,-9999
5467,2017,8,16,21,294,167,15,6,0,-9999
5468,2017,8,16,22,294,161,31,-9999,0,-9999
5469,2017,8,16,23,289,167,21,2,0,-9999
5470,2017,8,17,0,278,167,26,2,0,-9999
5471,2017,8,17,1,272,172,0,2,0,-9999
5472,2017,8,17,2,272,178,26,2,0,-9999
5473,2017,8,17,3,267,172,15,2,0,-9999
5474,2017,8,17,4,256,194,41,2,0,-9999
5475,2017,8,17,5,244,189,21,0,0,-9999
5476,2017,8,17,6,239,161,31,2,0,-9999
5477,2017,8,17,7,228,161,36,4,0,-9999
5478,2017,8,17,8,222,156,26,-9999,0,-9999
5479,2017,8,17,9,217,150,26,4,0,-9999
5480,2017,8,17,10,217,139,36,-9999,0,-9999
5481,2017,8,17,11,217,139,36,-9999,0,-9999
5482,2017,8,17,12,217,139,41,6,0,-9999
5483,2017,8,17,13,222,156,51,-9999,0,-9999
5484,2017,8,17,14,228,167,41,-9999,0,-9999
5485,2017,8,17,15,233,172,41,6,0,-9999
5486,2017,8,17,16,250,178,41,4,0,-9999
5487,2017,8,17,17,261,183,51,4,0,-9999
5488,2017,8,17,18,261,183,41,4,0,-9999
5489,2017,8,17,19,272,172,46,-9999,0,-9999
5490,2017,8,17,20,267,161,46,4,0,-9999
5491,2017,8,17,21,261,156,51,6,0,-9999
5492,2017,8,17,22,267,150,46,-9999,0,-9999
5493,2017,8,17,23,256,167,46,-9999,0,-9999
5494,2017,8,18,0,244,200,46,6,0,-9999
5495,2017,8,18,1,239,206,31,-9999,0,-9999
5496,2017,8,18,2,239,217,26,-9999,0,-9999
5497,2017,8,18,3,239,222,36,6,0,-9999
5498,2017,8,18,4,244,228,41,-9999,0,-9999
5499,2017,8,18,5,250,233,41,-9999,0,-9999
5500,2017,8,18,6,250,233,46,8,0,-9999
5501,2017,8,18,7,244,233,41,-9999,0,-9999
5502,2017,8,18,8,244,233,41,-9999,0,-9999
5503,2017,8,18,9,244,228,36,8,0,-9999
5504,2017,8,18,10,244,228,46,-9999,0,-9999
5505,2017,8,18,11,250,228,46,-9999,0,-9999
5506,2017,8,18,12,244,233,41,8,3,3
5507,2017,8,18,13,233,233,0,-9999,25,-9999
5508,2017,8,18,14,239,233,0,-9999,94,-9999
5509,2017,8,18,15,244,239,21,8,5,-9999
5510,2017,8,18,16,261,250,36,-9999,0,-9999
5511,2017,8,18,17,278,244,67,-9999,0,-9999
5512,2017,8,18,18,272,250,57,8,-1,220
5513,2017,8,18,19,278,250,36,-9999,-1,-9999
5514,2017,8,18,20,278,250,31,-9999,-1,-9999
5515,2017,8,18,21,278,250,62,6,0,-9999
5516,2017,8,18,22,267,250,46,-9999,0,-9999
5517,2017,8,18,23,267,250,26,-9999,-1,-9999
5518,2017,8,19,0,261,228,26,8,10,8
5519,2017,8,19,1,250,228,46,-9999,-1,-9999
5520,2017,8,19,2,244,222,36,-9999,-1,-9999
5521,2017,8,19,3,244,217,51,8,-1,-9999
5522,2017,8,19,4,244,222,41,-9999,-1,-9999
5523,2017,8,19,5,244,222,36,-9999,-1,-9999
5524,2017,8,19,6,244,222,46,6,-1,3
5525,2017,8,19,7,239,222,41,-9999,-1,-9999
5526,2017,8,19,8,244,228,31,-9999,0,-9999
5527,2017,8,19,9,244,228,41,6,0,-9999
5528,2017,8,19,10,239,228,21,-9999,0,-9999
5529,2017,8,19,11,244,222,36,-9999,0,-9999
5530,2017,8,19,12,250,222,26,6,0,-1
5531,2017,8,19,13,261,194,36,4,0,-9999
5532,2017,8,19,14,272,200,21,-9999,0,-9999
5533,2017,8,19,15,283,183,31,4,0,-9999
5534,2017,8,19,16,289,189,15,-9999,0,-9999
5535,2017,8,19,17,294,178,26,-9999,0,-9999
5536,2017,8,19,18,300,172,46,6,0,-9999
5537,2017,8,19,19,306,161,62,-9999,0,-9999
5538,2017,8,19,20,311,172,57,-9999,0,-9999
5539,2017,8,19,21,306,172,67,4,0,-9999
5540,2017,8,19,22,306,172,51,4,0,-9999
5541,2017,8,19,23,300,172,46,4,0,-9999
5542,2017,8,20,0,294,172,51,4,0,-9999
5543,2017,8,20,1,289,178,46,4,0,-9999
5544,2017,8,20,2,283,183,41,4,0,-9999
5545,2017,8,20,3,283,183,57,4,0,-9999
5546,2017,8,20,4,278,189,36,4,0,-9999
5547,2017,8,20,5,267,183,62,4,0,-9999
5548,2017,8,20,6,256,189,26,4,0,-9999
5549,2017,8,20,7,244,183,41,2,0,-9999
5550,2017,8,20,8,233,178,41,0,0,-9999
5551,2017,8,20,9,222,178,67,0,0,-9999
5552,2017,8,20,10,217,172,67,0,0,-9999
5553,2017,8,20,11,217,172,57,2,0,-9999
5554,2017,8,20,12,222,172,72,2,0,-9999
5555,2017,8,20,13,228,167,67,4,0,-9999
5556,2017,8,20,14,239,161,57,4,0,-9999
5557,2017,8,20,15,250,156,62,4,0,-9999
5558,2017,8,20,16,261,150,62,-9999,0,-9999
5559,2017,8,20,17,261,156,46,-9999,0,-9999
5560,2017,8,20,18,272,156,72,6,0,-9999
5561,2017,8,20,19,278,156,41,-9999,0,-9999
5562,2017,8,20,20,283,156,46,4,0,-9999
5563,2017,8,20,21,283,156,46,4,0,-9999
5564,2017,8,20,22,283,156,57,4,0,-9999
5565,2017,8,20,23,278,150,62,4,0,-9999
5566,2017,8,21,0,267,167,41,2,0,-9999
5567,2017,8,21,1,267,161,36,2,0,-9999
5568,2017,8,21,2,267,167,31,2,0,-9999
5569,2017,8,21,3,261,161,36,2,0,-9999
5570,2017,8,21,4,256,178,21,2,0,-9999
5571,2017,8,21,5,261,161,36,2,0,-9999
5572,2017,8,21,6,256,161,15,2,0,-9999
5573,2017,8,21,7,250,172,0,0,0,-9999
5574,2017,8,21,8,250,172,0,0,0,-9999
5575,2017,8,21,9,244,167,15,0,0,-9999
5576,2017,8,21,10,239,178,0,2,0,-9999
5577,2017,8,21,11,239,178,0,2,0,-9999
5578,2017,8,21,12,250,183,15,0,0,-9999
5579,2017,8,21,13,267,167,36,4,0,-9999
5580,2017,8,21,14,283,167,36,-9999,0,-9999
5581,2017,8,21,15,289,172,36,6,0,-9999
5582,2017,8,21,16,300,167,62,-9999,0,-9999
5583,2017,8,21,17,306,156,51,-9999,0,-9999
5584,2017,8,21,18,306,161,67,6,0,-9999
5585,2017,8,21,19,289,183,62,-9999,0,-9999
5586,2017,8,21,20,294,189,51,-9999,0,-9999
5587,2017,8,21,21,294,194,57,4,0,-9999
5588,2017,8,21,22,294,194,62,4,0,-9999
5589,2017,8,21,23,278,206,57,-9999,0,-9999
5590,2017,8,22,0,272,211,46,6,0,-9999
5591,2017,8,22,1,272,217,41,-9999,0,-9999
5592,2017,8,22,2,272,217,51,4,0,-9999
5593,2017,8,22,3,267,217,51,6,0,-9999
5594,2017,8,22,4,261,217,31,4,0,-9999
5595,2017,8,22,5,256,222,46,2,0,-9999
5596,2017,8,22,6,256,217,41,4,0,-9999
5597,2017,8,22,7,250,222,36,4,0,-9999
5598,2017,8,22,8,244,228,31,4,0,-9999
5599,2017,8,22,9,244,228,31,4,0,-9999
5600,2017,8,22,10,239,228,36,2,0,-9999
5601,2017,8,22,11,244,228,21,-9999,0,-9999
5602,2017,8,22,12,250,228,26,6,0,-9999
5603,2017,8,22,13,250,233,36,-9999,0,-9999
5604,2017,8,22,14,267,228,46,-9999,0,-9999
5605,2017,8,22,15,278,233,46,6,0,-9999
5606,2017,8,22,16,294,233,36,-9999,0,-9999
5607,2017,8,22,17,306,233,51,-9999,0,-9999
5608,2017,8,22,18,311,239,62,6,0,-9999
5609,2017,8,22,19,311,244,57,-9999,0,-9999
5610,2017,8,22,20,322,244,51,4,0,-9999
5611,2017,8,22,21,311,244,67,4,0,-9999
5612,2017,8,22,22,317,239,62,4,0,-9999
5613,2017,8,22,23,300,239,62,-9999,0,-9999
5614,2017,8,23,0,289,239,62,6,0,-9999
5615,2017,8,23,1,283,239,57,-9999,0,-9999
5616,2017,8,23,2,289,228,62,-9999,0,-9999
5617,2017,8,23,3,283,228,103,8,-1,-9999
5618,2017,8,23,4,244,222,88,-9999,23,-9999
5619,2017,8,23,5,233,217,46,-9999,36,-9999
5620,2017,8,23,6,239,228,46,6,5,60
5621,2017,8,23,7,233,222,57,-9999,0,-9999
5622,2017,8,23,8,233,228,41,-9999,0,-9999
5623,2017,8,23,9,233,228,41,8,-1,-9999
5624,2017,8,23,10,244,217,41,-9999,0,-9999
5625,2017,8,23,11,244,217,41,-9999,0,-9999
5626,2017,8,23,12,239,211,62,8,0,0
5627,2017,8,23,13,233,161,72,-9999,0,-9999
5628,2017,8,23,14,244,144,62,-9999,0,-9999
5629,2017,8,23,15,256,144,57,6,0,-9999
5630,2017,8,23,16,256,128,62,-9999,0,-9999
5631,2017,8,23,17,261,128,57,-9999,0,-9999
5632,2017,8,23,18,267,122,46,6,0,-9999
5633,2017,8,23,19,272,122,36,-9999,0,-9999
5634,2017,8,23,20,272,133,57,-9999,0,-9999
5635,2017,8,23,21,272,133,51,6,0,-9999
5636,2017,8,23,22,272,133,67,-9999,0,-9999
5637,2017,8,23,23,267,133,62,-9999,0,-9999
5638,2017,8,24,0,256,122,62,6,0,-9999
5639,2017,8,24,1,250,128,36,4,0,-9999
5640,2017,8,24,2,244,122,31,2,0,-9999
5641,2017,8,24,3,244,128,36,2,0,-9999
5642,2017,8,24,4,239,133,26,2,0,-9999
5643,2017,8,24,5,233,139,31,0,0,-9999
5644,2017,8,24,6,233,128,21,0,0,-9999
5645,2017,8,24,7,228,128,26,0,0,-9999
5646,2017,8,24,8,222,144,15,0,0,-9999
5647,2017,8,24,9,211,139,41,2,0,-9999
5648,2017,8,24,10,211,133,21,2,0,-9999
5649,2017,8,24,11,211,133,31,2,0,-9999
5650,2017,8,24,12,217,139,36,2,0,-9999
5651,2017,8,24,13,222,144,41,2,0,-9999
5652,2017,8,24,14,233,139,31,2,0,-9999
5653,2017,8,24,15,239,133,36,2,0,-9999
5654,2017,8,24,16,250,122,21,2,0,-9999
5655,2017,8,24,17,250,128,15,-9999,0,-9999
5656,2017,8,24,18,261,106,31,4,0,-9999
5657,2017,8,24,19,261,106,41,2,0,-9999
5658,2017,8,24,20,267,106,41,4,0,-9999
5659,2017,8,24,21,267,106,41,4,0,-9999
5660,2017,8,24,22,261,106,67,4,0,-9999
5661,2017,8,24,23,244,111,62,4,0,-9999
5662,2017,8,25,0,244,117,51,2,0,-9999
5663,2017,8,25,1,239,100,36,2,0,-9999
5664,2017,8,25,2,233,106,31,2,0,-9999
5665,2017,8,25,3,228,117,41,2,0,-9999
5666,2017,8,25,4,222,122,21,4,0,-9999
5667,2017,8,25,5,211,128,36,2,0,-9999
5668,2017,8,25,6,206,128,21,2,0,-9999
5669,2017,8,25,7,200,128,31,2,0,-9999
5670,2017,8,25,8,200,133,31,2,0,-9999
5671,2017,8,25,9,194,133,31,2,0,-9999
5672,2017,8,25,10,189,133,31,2,0,-9999
5673,2017,8,25,11,189,133,21,4,0,-9999
5674,2017,8,25,12,200,150,26,4,0,-9999
5675,2017,8,25,13,211,144,41,2,0,-9999
5676,2017,8,25,14,217,133,31,2,0,-9999
5677,2017,8,25,15,228,128,21,2,0,-9999
5678,2017,8,25,16,239,128,31,4,0,-9999
5679,2017,8,25,17,250,117,36,-9999,0,-9999
5680,2017,8,25,18,250,111,21,6,0,-9999
5681,2017,8,25,19,239,111,0,-9999,0,-9999
5682,2017,8,25,20,250,111,26,-9999,0,-9999
5683,2017,8,25,21,244,117,51,6,0,-9999
5684,2017,8,25,22,244,122,41,-9999,0,-9999
5685,2017,8,25,23,244,117,36,-9999,0,-9999
5686,2017,8,26,0,239,117,21,4,0,-9999
5687,2017,8,26,1,233,117,31,4,0,-9999
5688,2017,8,26,2,228,128,0,-9999,0,-9999
5689,2017,8,26,3,228,128,36,4,0,-9999
5690,2017,8,26,4,217,133,31,2,0,-9999
5691,2017,8,26,5,211,122,41,2,0,-9999
5692,2017,8,26,6,200,117,31,2,0,-9999
5693,2017,8,26,7,194,106,41,2,0,-9999
5694,2017,8,26,8,194,106,41,0,0,-9999
5695,2017,8,26,9,183,117,31,0,0,-9999
5696,2017,8,26,10,183,117,31,2,0,-9999
5697,2017,8,26,11,183,117,26,2,0,-9999
5698,2017,8,26,12,183,117,46,2,0,-9999
5699,2017,8,26,13,194,106,31,2,0,-9999
5700,2017,8,26,14,206,111,46,0,0,-9999
5701,2017,8,26,15,217,100,51,2,0,-9999
5702,2017,8,26,16,222,106,36,2,0,-9999
5703,2017,8,26,17,233,106,31,2,0,-9999
5704,2017,8,26,18,239,106,21,2,0,-9999
5705,2017,8,26,19,239,100,21,2,0,-9999
5706,2017,8,26,20,250,106,21,2,0,-9999
5707,2017,8,26,21,244,67,0,2,0,-9999
5708,2017,8,26,22,244,67,0,2,0,-9999
5709,2017,8,26,23,233,89,41,2,0,-9999
5710,2017,8,27,0,228,83,26,2,0,-9999
5711,2017,8,27,1,222,100,41,2,0,-9999
5712,2017,8,27,2,222,106,31,0,0,-9999
5713,2017,8,27,3,217,106,21,0,0,-9999
5714,2017,8,27,4,211,117,26,0,0,-9999
5715,2017,8,27,5,200,144,26,0,0,-9999
5716,2017,8,27,6,194,139,15,0,0,-9999
5717,2017,8,27,7,194,128,26,0,0,-9999
5718,2017,8,27,8,189,106,21,0,0,-9999
5719,2017,8,27,9,189,106,21,4,0,-9999
5720,2017,8,27,10,178,100,36,0,0,-9999
5721,2017,8,27,11,178,106,36,-9999,0,-9999
5722,2017,8,27,12,178,100,41,4,0,-9999
5723,2017,8,27,13,183,106,41,-9999,0,-9999
5724,2017,8,27,14,200,128,51,-9999,0,-9999
5725,2017,8,27,15,211,139,41,6,0,-9999
5726,2017,8,27,16,222,144,46,-9999,0,-9999
5727,2017,8,27,17,233,128,51,-9999,0,-9999
5728,2017,8,27,18,239,111,51,6,0,-9999
5729,2017,8,27,19,244,89,51,-9999,0,-9999
5730,2017,8,27,20,244,94,51,-9999,0,-9999
5731,2017,8,27,21,244,78,51,6,0,-9999
5732,2017,8,27,22,244,83,31,-9999,0,-9999
5733,2017,8,27,23,228,122,46,-9999,0,-9999
5734,2017,8,28,0,222,128,31,6,0,-9999
5735,2017,8,28,1,217,133,41,-9999,0,-9999
5736,2017,8,28,2,211,128,41,-9999,0,-9999
5737,2017,8,28,3,211,128,26,6,0,-9999
5738,2017,8,28,4,206,122,36,-9999,0,-9999
5739,2017,8,28,5,200,128,31,-9999,0,-9999
5740,2017,8,28,6,194,139,36,6,0,-9999
5741,2017,8,28,7,189,139,31,-9999,0,-9999
5742,2017,8,28,8,189,133,41,-9999,0,-9999
5743,2017,8,28,9,183,133,31,6,0,-9999
5744,2017,8,28,10,183,139,41,2,0,-9999
5745,2017,8,28,11,189,139,41,-9999,0,-9999
5746,2017,8,28,12,189,156,36,6,0,-9999
5747,2017,8,28,13,200,161,51,-9999,0,-9999
5748,2017,8,28,14,206,156,62,-9999,0,-9999
5749,2017,8,28,15,217,144,67,6,0,-9999
5750,2017,8,28,16,222,128,77,-9999,0,-9999
5751,2017,8,28,17,233,111,72,-9999,0,-9999
5752,2017,8,28,18,233,100,82,6,0,-9999
5753,2017,8,28,19,228,111,72,-9999,0,-9999
5754,2017,8,28,20,228,117,67,-9999,0,-9999
5755,2017,8,28,21,233,100,67,6,0,-9999
5756,2017,8,28,22,233,94,41,-9999,0,-9999
5757,2017,8,28,23,222,111,31,-9999,0,-9999
5758,2017,8,29,0,217,117,41,6,0,-9999
5759,2017,8,29,1,206,133,46,-9999,0,-9999
5760,2017,8,29,2,200,139,36,-9999,0,-9999
5761,2017,8,29,3,194,133,41,8,0,-9999
5762,2017,8,29,4,189,133,41,-9999,0,-9999
5763,2017,8,29,5,189,133,41,-9999,0,-9999
5764,2017,8,29,6,183,139,41,8,0,-9999
5765,2017,8,29,7,183,139,51,-9999,0,-9999
5766,2017,8,29,8,183,139,46,-9999,0,-9999
5767,2017,8,29,9,178,139,46,8,0,-9999
5768,2017,8,29,10,183,144,51,-9999,0,-9999
5769,2017,8,29,11,183,144,57,-9999,0,-9999
5770,2017,8,29,12,194,144,72,8,0,-9999
5771,2017,8,29,13,194,150,82,-9999,0,-9999
5772,2017,8,29,14,194,167,88,-9999,0,-9999
5773,2017,8,29,15,194,167,82,8,-1,-9999
5774,2017,8,29,16,206,150,62,-9999,-1,-9999
5775,2017,8,29,17,200,156,57,-9999,-1,-9999
5776,2017,8,29,18,194,156,62,8,3,3
5777,2017,8,29,19,194,167,82,-9999,5,-9999
5778,2017,8,29,20,189,167,62,-9999,10,-9999
5779,2017,8,29,21,183,167,72,8,10,-9999
