params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_shuffle,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00523626804352,0.00115051865578,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,constant,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000701978525433,0.000141317870833,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00512653589249,0.00108912587166,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.0,constant,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000855721860473,0.000148387002183,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00513088703156,0.000941842794418,-4120836889.81,-3863128741.16,10.00001,10.00001,True,0.10000000000000001,invscaling,huber,l2,True,218,-5720907836.33,-3233992851.59,-4232696225.11,-3506809210.88,-3183004402.59,-4120318013.8,-3061979538.32,-3681514491.72,-2791628784.24,-3905667756.66,-3540123471.8,-3987905076.34,-5239382900.97,-4381021831.47,-5196971959.1,-4087800696.78,0.00106228610606,0.000160105529048,1065755737.6,346044627.732
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00615465641022,0.00106009840965,-3066006170.78,-2848728277.32,10.00001,10.00001,True,0.10000000000000001,invscaling,huber,l2,False,188,-4627913701.38,-2612127655.73,-3267164174.25,-2706247752.3,-2212054190.39,-2865889948.03,-2357552397.11,-2834081511.88,-2073843581.09,-2900807194.82,-2488102150.29,-2802444293.51,-3313631869.75,-2774177392.69,-4187787302.02,-3294050469.61,0.0016651107265,0.000225821947076,890872568.413,188915892.323
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00598710775375,0.00102141499519,-1212633.14507,-1538437.75036,10.00001,10.00001,True,0.10000000000000001,invscaling,huber,elasticnet,True,146,-349086.196251,-197339.515131,-8.61624315025,-7.66284349924,-9351932.03532,-12110115.6391,-6.31204614316,-7.99463796425,-5.91664744922,-8.52351430324,-7.19796264282,-7.68661089671,-10.1602255065,-7.78068847959,-8.72588533379,-7.20031484615,0.00110597257115,0.0002204479036,3078487.06368,3996240.70195
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00555545091629,0.00100004673004,-4.19309391707,-3.8861591419,10.00001,10.00001,True,0.10000000000000001,invscaling,huber,elasticnet,False,51,-6.76884985823,-3.77712017864,-4.08766554659,-3.75194593706,-3.28206229757,-3.99625071057,-3.06070485895,-3.96139074677,-2.60154044571,-3.80468451491,-3.80592321332,-3.98155632648,-5.26128355287,-3.88884357794,-4.67672156333,-3.92748114285,0.001012843724,0.000191447855068,1.26569080963,0.0902330866102
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00510400533676,0.00100296735764,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,invscaling,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000737324756808,0.000205261668896,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00514790415764,0.00093549489975,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,invscaling,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000821414621558,0.000147538136016,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00703564286232,0.00120148062706,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00453024359282,0.000413667141002,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00497657060623,0.000978648662567,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00104324852931,0.000291941134518,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00497168302536,0.000946968793869,-3.8884968922e+11,-3.63119688178e+11,10.00001,10.00001,True,0.10000000000000001,constant,huber,l2,True,242,-6.08215359539e+11,-3.43900370814e+11,-4.28332885648e+11,-3.54880538205e+11,-2.98257849964e+11,-3.86140856877e+11,-3.0458372142e+11,-3.66172529566e+11,-2.67877481855e+11,-3.74560884431e+11,-3.28092960978e+11,-3.69606807408e+11,-4.24370855816e+11,-3.54891885014e+11,-4.51066398543e+11,-3.54803633109e+11,0.000856310047744,0.000162167816753,1.05146434771e+11,12680679228.0
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00489556789398,0.00112152099609,-3.75580227662e+11,-3.49772184159e+11,10.00001,10.00001,True,0.10000000000000001,constant,huber,l2,False,236,-5.7481713995e+11,-3.24881750264e+11,-4.06223825506e+11,-3.36537826424e+11,-2.75181590192e+11,-3.56363544631e+11,-2.93161006318e+11,-3.5242314093e+11,-2.57979382809e+11,-3.60712302803e+11,-3.09982514297e+11,-3.49190853376e+11,-4.02997801892e+11,-3.3711731101e+11,-4.8429856033e+11,-3.80950743834e+11,0.000828936133398,0.000216237009385,1.0500691031e+11,16191927263.6
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0058798789978,0.00100088119507,-6.59469324124,-6.18460034246,10.00001,10.00001,True,0.10000000000000001,constant,huber,elasticnet,True,140,-13.359226801,-7.48149306255,-6.65049690639,-5.9723219591,-6.16016655235,-7.6286572026,-3.09323552402,-4.00199844196,-6.90714472812,-9.92837141877,-5.22222882911,-5.52395230092,-6.81653775851,-5.11670782154,-4.54850883047,-3.82330053226,0.00135823941433,0.000159764821769,2.83787812559,1.92822629142
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00658291578293,0.00101247429848,-6.03295484344,-5.71928301413,10.00001,10.00001,True,0.10000000000000001,constant,huber,elasticnet,False,60,-7.88633270958,-4.40473424747,-5.24092740217,-4.75409041345,-3.88560873435,-4.75525891182,-6.56771307171,-8.31030140406,-4.83582016468,-6.9885052045,-3.30593617792,-3.43940377789,-8.66189832551,-6.58372262983,-7.87940216159,-6.51824752402,0.00179383394637,0.000238634933341,1.87582823138,1.52055616555
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00407734513283,0.000978529453278,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,constant,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000766629379502,0.000159201261367,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00404870510101,0.00092539191246,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,constant,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000748714724404,0.000199439490586,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00461110472679,0.000959277153015,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000790848172823,0.000241959239189,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00409477949142,0.000798583030701,-6.03955228966,-5.63818782383,10.00001,10.00001,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000510560482849,0.000105280161733,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00594049692154,0.00122326612473,-4120771722.98,-3863065830.92,10.00001,10.00001,False,0.0,invscaling,huber,l2,True,215,-5720845840.41,-3233957814.59,-4232621305.48,-3506747164.76,-3182950954.88,-4120248801.61,-3061925463.15,-3681449426.12,-2791580310.5,-3905599963.88,-3540063648.93,-3987837673.94,-5239299579.04,-4380952152.15,-5196886681.48,-4087733650.31,0.00128597060609,0.000583213460856,1065745651.67,346035858.517
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00496539473534,0.000958651304245,-3065960603.24,-2848685712.24,10.00001,10.00001,False,0.0,invscaling,huber,l2,False,185,-4627845648.89,-2612089225.25,-3267114393.6,-2706206530.14,-2212020493.09,-2865846292.87,-2357516511.7,-2834038336.72,-2073811983.21,-2900763008.65,-2488064220.39,-2802401560.8,-3313581947.88,-2774135618.96,-4187729627.13,-3294005124.51,0.000935105417008,0.000207897427316,890860516.059,188914203.062
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00572955608368,0.0009426176548,-4120771722.98,-3863065830.92,10.00001,10.00001,False,0.0,invscaling,huber,elasticnet,True,215,-5720845840.41,-3233957814.59,-4232621305.48,-3506747164.76,-3182950954.88,-4120248801.61,-3061925463.15,-3681449426.12,-2791580310.5,-3905599963.88,-3540063648.93,-3987837673.94,-5239299579.04,-4380952152.15,-5196886681.48,-4087733650.31,0.000980036215924,0.000182143248983,1065745651.67,346035858.517
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00551363825798,0.00123292207718,-3065960603.24,-2848685712.24,10.00001,10.00001,False,0.0,invscaling,huber,elasticnet,False,185,-4627845648.89,-2612089225.25,-3267114393.6,-2706206530.14,-2212020493.09,-2865846292.87,-2357516511.7,-2834038336.72,-2073811983.21,-2900763008.65,-2488064220.39,-2802401560.8,-3313581947.88,-2774135618.96,-4187729627.13,-3294005124.51,0.000920123798842,0.000573988876226,890860516.059,188914203.062
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00505197048187,0.0010412633419,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,invscaling,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000962623929788,0.000244804394134,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00561520457268,0.00117138028145,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,invscaling,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00186464642183,0.000458021721984,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00534799695015,0.000941336154938,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,invscaling,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00115060140838,0.000173099308062,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00510439276695,0.00094798207283,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,invscaling,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00101867863175,0.000227754688409,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00457268953323,0.00101882219315,-3.8884827802e+11,-3.63118370267e+11,10.00001,10.00001,False,0.0,constant,huber,l2,True,239,-6.08213155261e+11,-3.43899124921e+11,-4.28331330303e+11,-3.54879250109e+11,-2.9825678225e+11,-3.86139474143e+11,-3.04582608408e+11,-3.66171190411e+11,-2.67876501921e+11,-3.74559514343e+11,-3.28091772461e+11,-3.69605468279e+11,-4.24369311339e+11,-3.54890593338e+11,-4.51064762216e+11,-3.54802346594e+11,0.000806402962635,0.000252372900571,1.05146053932e+11,12680635869.6
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00420227646828,0.00123992562294,-3.75578835456e+11,-3.49770886857e+11,10.00001,10.00001,False,0.0,constant,huber,l2,False,233,-5.74814965507e+11,-3.24880521489e+11,-4.06222307541e+11,-3.36536569332e+11,-2.75180562385e+11,-3.56362213392e+11,-2.93159912002e+11,-3.52421824301e+11,-2.57978419058e+11,-3.60710955358e+11,-3.09981356536e+11,-3.49189548928e+11,-4.02996296349e+11,-3.37116051709e+11,-4.84296864271e+11,-3.80949410344e+11,0.00104364351336,0.000534809688587,1.05006526111e+11,16191891240.1
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00818663835526,0.00108286738396,-3.8884827802e+11,-3.63118370267e+11,10.00001,10.00001,False,0.0,constant,huber,elasticnet,True,239,-6.08213155261e+11,-3.43899124921e+11,-4.28331330303e+11,-3.54879250109e+11,-2.9825678225e+11,-3.86139474143e+11,-3.04582608408e+11,-3.66171190411e+11,-2.67876501921e+11,-3.74559514343e+11,-3.28091772461e+11,-3.69605468279e+11,-4.24369311339e+11,-3.54890593338e+11,-4.51064762216e+11,-3.54802346594e+11,0.00533964607848,0.000382121104384,1.05146053932e+11,12680635869.6
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0053014755249,0.0010521709919,-3.75578835456e+11,-3.49770886857e+11,10.00001,10.00001,False,0.0,constant,huber,elasticnet,False,233,-5.74814965507e+11,-3.24880521489e+11,-4.06222307541e+11,-3.36536569332e+11,-2.75180562385e+11,-3.56362213392e+11,-2.93159912002e+11,-3.52421824301e+11,-2.57978419058e+11,-3.60710955358e+11,-3.09981356536e+11,-3.49189548928e+11,-4.02996296349e+11,-3.37116051709e+11,-4.84296864271e+11,-3.80949410344e+11,0.0011522393215,0.00037642893186,1.05006526111e+11,16191891240.1
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00481760501862,0.00109741091728,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,constant,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000979285579556,0.000259968961944,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00422629714012,0.00101193785667,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,constant,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000766312362498,0.000177597435352,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0047861635685,0.000998854637146,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,constant,epsilon_insensitive,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00138732265911,0.000185758714572,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00427195429802,0.000968307256699,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.0,constant,epsilon_insensitive,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000740501100241,0.000177663437302,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00575885176659,0.00117027759552,-4120771722.98,-3863065830.92,10.00001,10.00001,False,0.10000000000000001,invscaling,huber,l2,True,215,-5720845840.41,-3233957814.59,-4232621305.48,-3506747164.76,-3182950954.88,-4120248801.61,-3061925463.15,-3681449426.12,-2791580310.5,-3905599963.88,-3540063648.93,-3987837673.94,-5239299579.04,-4380952152.15,-5196886681.48,-4087733650.31,0.00121666326587,0.000401308950551,1065745651.67,346035858.517
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.0056714117527,0.00106632709503,-3065960603.24,-2848685712.24,10.00001,10.00001,False,0.10000000000000001,invscaling,huber,l2,False,185,-4627845648.89,-2612089225.25,-3267114393.6,-2706206530.14,-2212020493.09,-2865846292.87,-2357516511.7,-2834038336.72,-2073811983.21,-2900763008.65,-2488064220.39,-2802401560.8,-3313581947.88,-2774135618.96,-4187729627.13,-3294005124.51,0.000821633231416,0.00021879617277,890860516.059,188914203.062
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00613138079643,0.000993728637695,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000746412975833,0.000189101068893,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00616598129272,0.00108599662781,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000824000677371,0.000210857578717,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00693279504776,0.00260901451111,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00597416681258,0.00447490507426,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 10.00001, 'alpha': 10.00001}",0.00656014680862,0.00193026661873,-6.03955228966,-5.63818782383,10.00001,10.00001,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00282747280809,0.000888869392573,1.66062234161,0.19613375953
